CATEGORY,FULL TITLE,PRICE,DEVICE CARD LINK,ONLINE IMAGE LINKS,OFFLINE IMAGE LINKS,DESCRIPTIONS,РАЗМЕРЫ И ВЕС,ЭКРАН,ПРОЦЕССОР,ОПЕРАТИВНАЯ ПАМЯТЬ,ХРАНЕНИЕ ДАННЫХ,КАМЕРА,ПЕРЕДАЧА ДАННЫХ,НАВИГАЦИЯ,РАЗЪЕМЫ,АККУМУЛЯТОР,ПРОЧИЕ ХАРАКТЕРИСТИКИ
['Смартфон'],['Смартфон Apple iPhone 14 Plus 128GB 2 sim (фиолетовый)'],['72 990 ₽'],['https://kdmarket.ru/catalog/apple/apple_iphone_14_plus_128gb_2_sim__purple'],"['https://kdmarket.ru/upload/iblock/971/971983e62f494f0053fffb2f474c99ee.jpeg', 'https://kdmarket.ru/upload/iblock/170/170df7fc91cf294aa3e449b57cc4307e.jpeg', 'https://kdmarket.ru/upload/iblock/2d7/2d7f4f13a14659b94899015a613e6a79.jpeg', 'https://kdmarket.ru/upload/iblock/971/971983e62f494f0053fffb2f474c99ee.jpeg']","['.СМАРТФОН_IMAGE/971983e62f494f0053fffb2f474c99ee.jpeg', '.СМАРТФОН_IMAGE/170df7fc91cf294aa3e449b57cc4307e.jpeg', '.СМАРТФОН_IMAGE/2d7f4f13a14659b94899015a613e6a79.jpeg', '.СМАРТФОН_IMAGE/971983e62f494f0053fffb2f474c99ee.jpeg']","['\nКлассика всегда в моде\niPhone 14 Plus получил дисплей с диагональю 6,7 дюйма, OLED-экраны Super Retina XDR, максимальную яркость 1200 нит, поддержку Dolby Vision и HDR. \nЧип, с которым всё супербыстро\nРаботает смартфон под управлением процессора A15 Bionic, который отвечает за превосходную работу игр со сложной графикой. Это особенно будет радовать геймеров – теперь iPhone на 25 % мощнее в играх. \nСистема двух камер\nНовая передовая технология Photonic Engine открывает новые возможности камеры, которые улучшают качество снимков, а также позволяет делать качественную съемку даже в движении. А фронтальная камера теперь захватывает до 38 % больше света. \nАккумулятор\nВы заметите, что аккумулятор держится ощутимо дольше. А значит, у вас будет больше времени для фильмов, игр и любимых дел.']","['Ширина: 78.1 мм', 'Длина: 160.8 мм', 'Толщина: 7.80 мм', 'Вес: 203 г']","['Тип: Super Retina XDR display', 'Размер: 6.7""', 'Разрешение: 2778x1284', 'Количество пикселей на дюйм: 458', 'True Tone: есть']","['Тип: A15 Bionic', 'Количество ядер: 6']",['Объем: 6 Гб'],['Встроенная: 128 Гб'],"['Тыловая: 12/12 Мпикс', 'Вспышка True Tone: да', 'Автофокус: да', 'Фронтальная камера: 12 Мпикс']","['LTE: да', 'Wi-Fi: Wi-Fi: b, g, n, ac, с технологией MIMO, 2.4 ГГц, 5 ГГц, ax (Wi-Fi 6)', 'Bluetooth: 5.3', 'NFC: да', '5G: да']","['GPS: да', 'ГЛОНАСС: да', 'Galileo: да']",['Lightning: да'],"['Просмотр видео в режиме стриминга: до 16 часов', 'Воспроизведение аудио: до 80 часов', 'Воспроизве\xadдение видео: до 20 ч', 'Возможность быстрой подзарядки: до 50% заряда за 30 минут']",['Защита от пыли и воды IP68']
['Смартфон'],['Смартфон Apple iPhone 14 Plus 128GB 2 sim (красный)'],['72 990 ₽'],['https://kdmarket.ru/catalog/apple/apple_iphone_14_plus_128gb_2_sim__red'],"['https://kdmarket.ru/upload/iblock/708/70810b6f01292159ae84cb9d29374ee5.jpeg', 'https://kdmarket.ru/upload/iblock/2f8/2f84cb7ddad197b601686f3f68d41363.jpeg', 'https://kdmarket.ru/upload/iblock/23e/23e14f6a1c01ebf93518ac85a5330598.jpeg', 'https://kdmarket.ru/upload/iblock/708/70810b6f01292159ae84cb9d29374ee5.jpeg']","['.СМАРТФОН_IMAGE/70810b6f01292159ae84cb9d29374ee5.jpeg', '.СМАРТФОН_IMAGE/2f84cb7ddad197b601686f3f68d41363.jpeg', '.СМАРТФОН_IMAGE/23e14f6a1c01ebf93518ac85a5330598.jpeg', '.СМАРТФОН_IMAGE/70810b6f01292159ae84cb9d29374ee5.jpeg']","['\nКлассика всегда в моде\niPhone 14 Plus получил дисплей с диагональю 6,7 дюйма, OLED-экраны Super Retina XDR, максимальную яркость 1200 нит, поддержку Dolby Vision и HDR. \nЧип, с которым всё супербыстро\nРаботает смартфон под управлением процессора A15 Bionic, который отвечает за превосходную работу игр со сложной графикой. Это особенно будет радовать геймеров – теперь iPhone на 25 % мощнее в играх. \nСистема двух камер\nНовая передовая технология Photonic Engine открывает новые возможности камеры, которые улучшают качество снимков, а также позволяет делать качественную съемку даже в движении. А фронтальная камера теперь захватывает до 38 % больше света. \nАккумулятор\nВы заметите, что аккумулятор держится ощутимо дольше. А значит, у вас будет больше времени для фильмов, игр и любимых дел.']","['Ширина: 78.1 мм', 'Длина: 160.8 мм', 'Толщина: 7.80 мм', 'Вес: 203 г']","['Тип: Super Retina XDR display', 'Размер: 6.7""', 'Разрешение: 2778x1284', 'Количество пикселей на дюйм: 458', 'True Tone: есть']","['Тип: A15 Bionic', 'Количество ядер: 6']",['Объем: 6 Гб'],['Встроенная: 128 Гб'],"['Тыловая: 12/12 Мпикс', 'Вспышка True Tone: да', 'Автофокус: да', 'Фронтальная камера: 12 Мпикс']","['LTE: да', 'Wi-Fi: Wi-Fi: b, g, n, ac, с технологией MIMO, 2.4 ГГц, 5 ГГц, ax (Wi-Fi 6)', 'Bluetooth: 5.3', 'NFC: да', '5G: да']","['GPS: да', 'ГЛОНАСС: да', 'Galileo: да']",['Lightning: да'],"['Просмотр видео в режиме стриминга: до 16 часов', 'Воспроизведение аудио: до 80 часов', 'Воспроизве\xadдение видео: до 20 ч', 'Возможность быстрой подзарядки: до 50% заряда за 30 минут']",['Защита от пыли и воды IP68']
['Смартфон'],['Смартфон Apple iPhone 14 Plus 128GB 2 sim (сияющая звезда)'],['72 990 ₽'],['https://kdmarket.ru/catalog/apple/apple_iphone_14_plus_128gb_2_sim__starlight'],"['https://kdmarket.ru/upload/iblock/c38/c3894c85fe8ac192c5295f23c5575d04.jpeg', 'https://kdmarket.ru/upload/iblock/792/792cd371dd94c631edb6df9eed3b69c0.jpeg', 'https://kdmarket.ru/upload/iblock/481/481972e8be6f330df1ecab46db95c1fd.jpeg', 'https://kdmarket.ru/upload/iblock/c38/c3894c85fe8ac192c5295f23c5575d04.jpeg']","['.СМАРТФОН_IMAGE/c3894c85fe8ac192c5295f23c5575d04.jpeg', '.СМАРТФОН_IMAGE/792cd371dd94c631edb6df9eed3b69c0.jpeg', '.СМАРТФОН_IMAGE/481972e8be6f330df1ecab46db95c1fd.jpeg', '.СМАРТФОН_IMAGE/c3894c85fe8ac192c5295f23c5575d04.jpeg']","['\nКлассика всегда в моде\niPhone 14 Plus получил дисплей с диагональю 6,7 дюйма, OLED-экраны Super Retina XDR, максимальную яркость 1200 нит, поддержку Dolby Vision и HDR. \nЧип, с которым всё супербыстро\nРаботает смартфон под управлением процессора A15 Bionic, который отвечает за превосходную работу игр со сложной графикой. Это особенно будет радовать геймеров – теперь iPhone на 25 % мощнее в играх. \nСистема двух камер\nНовая передовая технология Photonic Engine открывает новые возможности камеры, которые улучшают качество снимков, а также позволяет делать качественную съемку даже в движении. А фронтальная камера теперь захватывает до 38 % больше света. \nАккумулятор\nВы заметите, что аккумулятор держится ощутимо дольше. А значит, у вас будет больше времени для фильмов, игр и любимых дел.']","['Ширина: 78.1 мм', 'Длина: 160.8 мм', 'Толщина: 7.80 мм', 'Вес: 203 г']","['Тип: Super Retina XDR display', 'Размер: 6.7""', 'Разрешение: 2778x1284', 'Количество пикселей на дюйм: 458', 'True Tone: есть']","['Тип: A15 Bionic', 'Количество ядер: 6']",['Объем: 6 Гб'],['Встроенная: 128 Гб'],"['Тыловая: 12/12 Мпикс', 'Вспышка True Tone: да', 'Автофокус: да', 'Фронтальная камера: 12 Мпикс']","['LTE: да', 'Wi-Fi: Wi-Fi: b, g, n, ac, с технологией MIMO, 2.4 ГГц, 5 ГГц, ax (Wi-Fi 6)', 'Bluetooth: 5.3', 'NFC: да', '5G: да']","['GPS: да', 'ГЛОНАСС: да', 'Galileo: да']",['Lightning: да'],"['Просмотр видео в режиме стриминга: до 16 часов', 'Воспроизведение аудио: до 80 часов', 'Воспроизве\xadдение видео: до 20 ч', 'Возможность быстрой подзарядки: до 50% заряда за 30 минут']",['Защита от пыли и воды IP68']
['Смартфон'],['Смартфон Apple iPhone 14 512GB (темная ночь)'],['88 990 ₽'],['https://kdmarket.ru/catalog/apple/apple_iphone_14_512gb__midnight'],"['https://kdmarket.ru/upload/iblock/949/949f08f8c7cdc01158c9dcd94d6dcbc1.jpeg', 'https://kdmarket.ru/upload/iblock/89c/89ccded0f00a4f4fff848343d7e2741b.jpeg', 'https://kdmarket.ru/upload/iblock/3b6/3b67d738066b21fed6c28b4a847d882c.jpeg', 'https://kdmarket.ru/upload/iblock/949/949f08f8c7cdc01158c9dcd94d6dcbc1.jpeg']","['.СМАРТФОН_IMAGE/949f08f8c7cdc01158c9dcd94d6dcbc1.jpeg', '.СМАРТФОН_IMAGE/89ccded0f00a4f4fff848343d7e2741b.jpeg', '.СМАРТФОН_IMAGE/3b67d738066b21fed6c28b4a847d882c.jpeg', '.СМАРТФОН_IMAGE/949f08f8c7cdc01158c9dcd94d6dcbc1.jpeg']","['\nКлассика всегда в моде\nВнешний вид базового представителя новой 14 серии сохранился без кардинальных изменений. Спереди расположен 6,1-дюймовый OLED-дисплей Super Retina XDR с привычной «челкой». В модуле основной камеры по диагонали установлены линзы. \nЧип, с которым всё супербыстро\nОбновленная версия A15 Bionic отвечает за превосходную работу игр со сложной графикой. Это особенно будет радовать геймеров – теперь iPhone 25% мощнее в играх. \nСистема двух камер\nОсновная камера захватывает до 49 % больше света при съемке в недостаточных условиях освещения. У фронтальной камеры эти же показатели выросли до 38 %. \nТехнология Photonic Engine редактирует снимки для получения более качественной картинки, кадры получаются четче, даже если вы снимаете в динамике. \nАккумулятор\nВы заметите, что аккумулятор держится ощутимо дольше. А значит, у вас будет больше времени для фильмов, игр и любимых дел.']","['Ширина: 71.5 мм', 'Длина: 146.7 мм', 'Толщина: 7.80 мм', 'Вес: 172 г']","['Тип: Super Retina XDR display', 'Размер: 6.1""', 'Разрешение: 2532x1170', 'Количество пикселей на дюйм: 460', 'True Tone: есть']","['Тип: A15 Bionic', 'Количество ядер: 6']",['Объем: 6 Гб'],['Встроенная: 512 Гб'],"['Тыловая: 12/12 Мпикс', 'Вспышка True Tone: да', 'Автофокус: да', 'Фронтальная камера: 12 Мпикс']","['LTE: да', 'Wi-Fi: b, g, n, ac, с технологией MIMO, 2.4 ГГц, 5 ГГц, ax (Wi-Fi 6)', 'Bluetooth: 5.3', 'NFC: да', '5G: да']","['GPS: да', 'ГЛОНАСС: да', 'Galileo: да']",['Lightning: да'],"['Просмотр видео в режиме стриминга: до 16 часов', 'Воспроизведение аудио: до 80 часов', 'Воспроизве\xadдение видео: до 20 ч', 'Возможность быстрой подзарядки: до 50% заряда за 30 минут']",['Защита от пыли и воды IP68']
['Смартфон'],['Смартфон Apple iPhone 14 512GB (красный)'],['88 990 ₽'],['https://kdmarket.ru/catalog/apple/apple_iphone_14_512gb__red'],"['https://kdmarket.ru/upload/iblock/370/37008186d4f8947a77fe3ac6c8cdbc0c.jpeg', 'https://kdmarket.ru/upload/iblock/aec/aec709e0e445b10cd5af247c61a7e044.jpeg', 'https://kdmarket.ru/upload/iblock/6d1/6d1d0e51ee41de40c65275768a74fb60.jpeg', 'https://kdmarket.ru/upload/iblock/370/37008186d4f8947a77fe3ac6c8cdbc0c.jpeg']","['.СМАРТФОН_IMAGE/37008186d4f8947a77fe3ac6c8cdbc0c.jpeg', '.СМАРТФОН_IMAGE/aec709e0e445b10cd5af247c61a7e044.jpeg', '.СМАРТФОН_IMAGE/6d1d0e51ee41de40c65275768a74fb60.jpeg', '.СМАРТФОН_IMAGE/37008186d4f8947a77fe3ac6c8cdbc0c.jpeg']","['\nКлассика всегда в моде\nВнешний вид базового представителя новой 14 серии сохранился без кардинальных изменений. Спереди расположен 6,1-дюймовый OLED-дисплей Super Retina XDR с привычной «челкой». В модуле основной камеры по диагонали установлены линзы. \nЧип, с которым всё супербыстро\nОбновленная версия A15 Bionic отвечает за превосходную работу игр со сложной графикой. Это особенно будет радовать геймеров – теперь iPhone 25% мощнее в играх. \nСистема двух камер\nОсновная камера захватывает до 49 % больше света при съемке в недостаточных условиях освещения. У фронтальной камеры эти же показатели выросли до 38 %. \nТехнология Photonic Engine редактирует снимки для получения более качественной картинки, кадры получаются четче, даже если вы снимаете в динамике. \nАккумулятор\nВы заметите, что аккумулятор держится ощутимо дольше. А значит, у вас будет больше времени для фильмов, игр и любимых дел.']","['Ширина: 71.5 мм', 'Длина: 146.7 мм', 'Толщина: 7.80 мм', 'Вес: 172 г']","['Тип: Super Retina XDR display', 'Размер: 6.1""', 'Разрешение: 2532x1170', 'Количество пикселей на дюйм: 460', 'True Tone: есть']","['Тип: A15 Bionic', 'Количество ядер: 6']",['Объем: 6 Гб'],['Встроенная: 512 Гб'],"['Тыловая: 12/12 Мпикс', 'Вспышка True Tone: да', 'Автофокус: да', 'Фронтальная камера: 12 Мпикс']","['LTE: да', 'Wi-Fi: b, g, n, ac, с технологией MIMO, 2.4 ГГц, 5 ГГц, ax (Wi-Fi 6)', 'Bluetooth: 5.3', 'NFC: да', '5G: да']","['GPS: да', 'ГЛОНАСС: да', 'Galileo: да']",['Lightning: да'],"['Просмотр видео в режиме стриминга: до 16 часов', 'Воспроизведение аудио: до 80 часов', 'Воспроизве\xadдение видео: до 20 ч', 'Возможность быстрой подзарядки: до 50% заряда за 30 минут']",['Защита от пыли и воды IP68']
['Смартфон'],['Смартфон Apple iPhone 14 512GB (сияющая звезда)'],['96 990 ₽'],['https://kdmarket.ru/catalog/apple/apple_iphone_14_512gb__starlight'],"['https://kdmarket.ru/upload/iblock/8ac/8ac89aa7e485f725df0c91224b77299e.jpeg', 'https://kdmarket.ru/upload/iblock/540/540ebb94138bf09f64efed659e731cb2.jpeg', 'https://kdmarket.ru/upload/iblock/73b/73bc174366d3b0c3cf4caa9d155c3e0b.jpeg', 'https://kdmarket.ru/upload/iblock/8ac/8ac89aa7e485f725df0c91224b77299e.jpeg']","['.СМАРТФОН_IMAGE/8ac89aa7e485f725df0c91224b77299e.jpeg', '.СМАРТФОН_IMAGE/540ebb94138bf09f64efed659e731cb2.jpeg', '.СМАРТФОН_IMAGE/73bc174366d3b0c3cf4caa9d155c3e0b.jpeg', '.СМАРТФОН_IMAGE/8ac89aa7e485f725df0c91224b77299e.jpeg']","['\nКлассика всегда в моде\nВнешний вид базового представителя новой 14 серии сохранился без кардинальных изменений. Спереди расположен 6,1-дюймовый OLED-дисплей Super Retina XDR с привычной «челкой». В модуле основной камеры по диагонали установлены линзы. \nЧип, с которым всё супербыстро\nОбновленная версия A15 Bionic отвечает за превосходную работу игр со сложной графикой. Это особенно будет радовать геймеров – теперь iPhone 25% мощнее в играх. \nСистема двух камер\nОсновная камера захватывает до 49 % больше света при съемке в недостаточных условиях освещения. У фронтальной камеры эти же показатели выросли до 38 %. \nТехнология Photonic Engine редактирует снимки для получения более качественной картинки, кадры получаются четче, даже если вы снимаете в динамике. \nАккумулятор\nВы заметите, что аккумулятор держится ощутимо дольше. А значит, у вас будет больше времени для фильмов, игр и любимых дел.']","['Ширина: 71.5 мм', 'Длина: 146.7 мм', 'Толщина: 7.80 мм', 'Вес: 172 г']","['Тип: Super Retina XDR display', 'Размер: 6.1""', 'Разрешение: 2532x1170', 'Количество пикселей на дюйм: 460', 'True Tone: есть']","['Тип: A15 Bionic', 'Количество ядер: 6']",['Объем: 6 Гб'],['Встроенная: 512 Гб'],"['Тыловая: 12/12 Мпикс', 'Вспышка True Tone: да', 'Автофокус: да', 'Фронтальная камера: 12 Мпикс']","['LTE: да', 'Wi-Fi: b, g, n, ac, с технологией MIMO, 2.4 ГГц, 5 ГГц, ax (Wi-Fi 6)', 'Bluetooth: 5.3', 'NFC: да', '5G: да']","['GPS: да', 'ГЛОНАСС: да', 'Galileo: да']",['Lightning: да'],"['Просмотр видео в режиме стриминга: до 16 часов', 'Воспроизведение аудио: до 80 часов', 'Воспроизве\xadдение видео: до 20 ч', 'Возможность быстрой подзарядки: до 50% заряда за 30 минут']",['Защита от пыли и воды IP68']
['Смартфон'],['Смартфон Apple iPhone 14 512GB (синий)'],['88 990 ₽'],['https://kdmarket.ru/catalog/apple/apple_iphone_14_512gb__blue'],"['https://kdmarket.ru/upload/iblock/038/038e9e8f08ffaab426dffdbb20946312.jpeg', 'https://kdmarket.ru/upload/iblock/b49/b49e57eb9485a5ad801396349a5f16bd.jpeg', 'https://kdmarket.ru/upload/iblock/aff/aff18cc234b110b561cb5cca5fc4fd59.jpeg', 'https://kdmarket.ru/upload/iblock/038/038e9e8f08ffaab426dffdbb20946312.jpeg']","['.СМАРТФОН_IMAGE/038e9e8f08ffaab426dffdbb20946312.jpeg', '.СМАРТФОН_IMAGE/b49e57eb9485a5ad801396349a5f16bd.jpeg', '.СМАРТФОН_IMAGE/aff18cc234b110b561cb5cca5fc4fd59.jpeg', '.СМАРТФОН_IMAGE/038e9e8f08ffaab426dffdbb20946312.jpeg']","['\nКлассика всегда в моде\nВнешний вид базового представителя новой 14 серии сохранился без кардинальных изменений. Спереди расположен 6,1-дюймовый OLED-дисплей Super Retina XDR с привычной «челкой». В модуле основной камеры по диагонали установлены линзы. \nЧип, с которым всё супербыстро\nОбновленная версия A15 Bionic отвечает за превосходную работу игр со сложной графикой. Это особенно будет радовать геймеров – теперь iPhone 25% мощнее в играх. \nСистема двух камер\nОсновная камера захватывает до 49 % больше света при съемке в недостаточных условиях освещения. У фронтальной камеры эти же показатели выросли до 38 %. \nТехнология Photonic Engine редактирует снимки для получения более качественной картинки, кадры получаются четче, даже если вы снимаете в динамике. \nАккумулятор\nВы заметите, что аккумулятор держится ощутимо дольше. А значит, у вас будет больше времени для фильмов, игр и любимых дел.']","['Ширина: 71.5 мм', 'Длина: 146.7 мм', 'Толщина: 7.80 мм', 'Вес: 172 г']","['Тип: Super Retina XDR display', 'Размер: 6.1""', 'Разрешение: 2532x1170', 'Количество пикселей на дюйм: 460', 'True Tone: есть']","['Тип: A15 Bionic', 'Количество ядер: 6']",['Объем: 6 Гб'],['Встроенная: 512 Гб'],"['Тыловая: 12/12 Мпикс', 'Вспышка True Tone: да', 'Автофокус: да', 'Фронтальная камера: 12 Мпикс']","['LTE: да', 'Wi-Fi: b, g, n, ac, с технологией MIMO, 2.4 ГГц, 5 ГГц, ax (Wi-Fi 6)', 'Bluetooth: 5.3', 'NFC: да', '5G: да']","['GPS: да', 'ГЛОНАСС: да', 'Galileo: да']",['Lightning: да'],"['Просмотр видео в режиме стриминга: до 16 часов', 'Воспроизведение аудио: до 80 часов', 'Воспроизве\xadдение видео: до 20 ч', 'Возможность быстрой подзарядки: до 50% заряда за 30 минут']",['Защита от пыли и воды IP68']
['Смартфон'],['Смартфон Apple iPhone 14 512GB (фиолетовый)'],['88 990 ₽'],['https://kdmarket.ru/catalog/apple/apple_iphone_14_512gb__purple'],"['https://kdmarket.ru/upload/iblock/885/8855b48bbae47a5a3af0aa7473313e3e.png', 'https://kdmarket.ru/upload/iblock/0f6/0f646bad5a6aa7550763616ea62f6027.jpeg', 'https://kdmarket.ru/upload/iblock/1c0/1c0aca60f0224373d321d062e2208dcc.jpeg', 'https://kdmarket.ru/upload/iblock/885/8855b48bbae47a5a3af0aa7473313e3e.png']","['.СМАРТФОН_IMAGE/8855b48bbae47a5a3af0aa7473313e3e.png', '.СМАРТФОН_IMAGE/0f646bad5a6aa7550763616ea62f6027.jpeg', '.СМАРТФОН_IMAGE/1c0aca60f0224373d321d062e2208dcc.jpeg', '.СМАРТФОН_IMAGE/8855b48bbae47a5a3af0aa7473313e3e.png']","['\nКлассика всегда в моде\nВнешний вид базового представителя новой 14 серии сохранился без кардинальных изменений. Спереди расположен 6,1-дюймовый OLED-дисплей Super Retina XDR с привычной «челкой». В модуле основной камеры по диагонали установлены линзы. \nЧип, с которым всё супербыстро\nОбновленная версия A15 Bionic отвечает за превосходную работу игр со сложной графикой. Это особенно будет радовать геймеров – теперь iPhone 25% мощнее в играх. \nСистема двух камер\nОсновная камера захватывает до 49 % больше света при съемке в недостаточных условиях освещения. У фронтальной камеры эти же показатели выросли до 38 %. \nТехнология Photonic Engine редактирует снимки для получения более качественной картинки, кадры получаются четче, даже если вы снимаете в динамике. \nАккумулятор\nВы заметите, что аккумулятор держится ощутимо дольше. А значит, у вас будет больше времени для фильмов, игр и любимых дел.']","['Ширина: 71.5 мм', 'Длина: 146.7 мм', 'Толщина: 7.80 мм', 'Вес: 172 г']","['Тип: Super Retina XDR display', 'Размер: 6.1""', 'Разрешение: 2532x1170', 'Количество пикселей на дюйм: 460', 'True Tone: есть']","['Тип: A15 Bionic', 'Количество ядер: 6']",['Объем: 6 Гб'],['Встроенная: 512 Гб'],"['Тыловая: 12/12 Мпикс', 'Вспышка True Tone: да', 'Автофокус: да', 'Фронтальная камера: 12 Мпикс']","['LTE: да', 'Wi-Fi: b, g, n, ac, с технологией MIMO, 2.4 ГГц, 5 ГГц, ax (Wi-Fi 6)', 'Bluetooth: 5.3', 'NFC: да', '5G: да']","['GPS: да', 'ГЛОНАСС: да', 'Galileo: да']",['Lightning: да'],"['Просмотр видео в режиме стриминга: до 16 часов', 'Воспроизведение аудио: до 80 часов', 'Воспроизве\xadдение видео: до 20 ч', 'Возможность быстрой подзарядки: до 50% заряда за 30 минут']",['Защита от пыли и воды IP68']
['Смартфон'],['Смартфон Apple iPhone 14 512GB (желтый)'],['99 990 ₽'],['https://kdmarket.ru/catalog/apple/apple_iphone_14_512gb__yellow'],"['https://kdmarket.ru/upload/iblock/bb9/bb9898467e2512c7071cdeecf871c125.JPG', 'https://kdmarket.ru/upload/iblock/deb/deb196b0218591f8bd8e2338ad8209bc.JPG', 'https://kdmarket.ru/upload/iblock/b6e/b6e1529a988f43b54b315ddd847f7c00.JPG', 'https://kdmarket.ru/upload/iblock/bb9/bb9898467e2512c7071cdeecf871c125.JPG']","['.СМАРТФОН_IMAGE/bb9898467e2512c7071cdeecf871c125.JPG', '.СМАРТФОН_IMAGE/deb196b0218591f8bd8e2338ad8209bc.JPG', '.СМАРТФОН_IMAGE/b6e1529a988f43b54b315ddd847f7c00.JPG', '.СМАРТФОН_IMAGE/bb9898467e2512c7071cdeecf871c125.JPG']","['\nКлассика всегда в моде\nВнешний вид базового представителя новой 14 серии сохранился без кардинальных изменений. Спереди расположен 6,1-дюймовый OLED-дисплей Super Retina XDR с привычной «челкой». В модуле основной камеры по диагонали установлены линзы. \nЧип, с которым всё супербыстро\nОбновленная версия A15 Bionic отвечает за превосходную работу игр со сложной графикой. Это особенно будет радовать геймеров – теперь iPhone 25% мощнее в играх. \nСистема двух камер\nОсновная камера захватывает до 49 % больше света при съемке в недостаточных условиях освещения. У фронтальной камеры эти же показатели выросли до 38 %. \nТехнология Photonic Engine редактирует снимки для получения более качественной картинки, кадры получаются четче, даже если вы снимаете в динамике. \nАккумулятор\nВы заметите, что аккумулятор держится ощутимо дольше. А значит, у вас будет больше времени для фильмов, игр и любимых дел.']","['Ширина: 71.5 мм', 'Длина: 146.7 мм', 'Толщина: 7.80 мм', 'Вес: 172 г']","['Тип: Super Retina XDR display', 'Размер: 6.1""', 'Разрешение: 2532x1170', 'Количество пикселей на дюйм: 460', 'True Tone: есть']","['Тип: A15 Bionic', 'Количество ядер: 6']",['Объем: 6 Гб'],['Встроенная: 512 Гб'],"['Тыловая: 12/12 Мпикс', 'Вспышка True Tone: да', 'Автофокус: да', 'Фронтальная камера: 12 Мпикс']","['LTE: да', 'Wi-Fi: b, g, n, ac, с технологией MIMO, 2.4 ГГц, 5 ГГц, ax (Wi-Fi 6)', 'Bluetooth: 5.3', 'NFC: да', '5G: да']","['GPS: да', 'ГЛОНАСС: да', 'Galileo: да']",['Lightning: да'],"['Просмотр видео в режиме стриминга: до 16 часов', 'Воспроизведение аудио: до 80 часов', 'Воспроизве\xadдение видео: до 20 ч', 'Возможность быстрой подзарядки: до 50% заряда за 30 минут']",['Защита от пыли и воды IP68']
['Смартфон'],['Смартфон Apple iPhone 14 256GB 2 sim (синий)'],['76 990 ₽'],['https://kdmarket.ru/catalog/apple/apple_iphone_14_256gb_2_sim__blue'],"['https://kdmarket.ru/upload/iblock/b1f/b1f325f4656b232feb8cb20db18b5008.png', 'https://kdmarket.ru/upload/iblock/089/089f081ebb8153ab83fe372de7590cc0.png', 'https://kdmarket.ru/upload/iblock/436/436d66691c442dc781d27aa384247670.png', 'https://kdmarket.ru/upload/iblock/b1f/b1f325f4656b232feb8cb20db18b5008.png']","['.СМАРТФОН_IMAGE/b1f325f4656b232feb8cb20db18b5008.png', '.СМАРТФОН_IMAGE/089f081ebb8153ab83fe372de7590cc0.png', '.СМАРТФОН_IMAGE/436d66691c442dc781d27aa384247670.png', '.СМАРТФОН_IMAGE/b1f325f4656b232feb8cb20db18b5008.png']","['\nКлассика всегда в моде\nВнешний вид базового представителя новой 14 серии сохранился без кардинальных изменений. Спереди расположен 6,1-дюймовый OLED-дисплей Super Retina XDR с привычной «челкой». В модуле основной камеры по диагонали установлены линзы. \nЧип, с которым всё супербыстро\nОбновленная версия A15 Bionic отвечает за превосходную работу игр со сложной графикой. Это особенно будет радовать геймеров – теперь iPhone 25% мощнее в играх. \nСистема двух камер\nОсновная камера захватывает до 49 % больше света при съемке в недостаточных условиях освещения. У фронтальной камеры эти же показатели выросли до 38 %. \nТехнология Photonic Engine редактирует снимки для получения более качественной картинки, кадры получаются четче, даже если вы снимаете в динамике. \nАккумулятор\nВы заметите, что аккумулятор держится ощутимо дольше. А значит, у вас будет больше времени для фильмов, игр и любимых дел.']","['Ширина: 71.5 мм', 'Длина: 146.7 мм', 'Толщина: 7.80 мм', 'Вес: 172 г']","['Тип: Super Retina XDR display', 'Размер: 6.1""', 'Разрешение: 2532x1170', 'Количество пикселей на дюйм: 460', 'True Tone: есть']","['Тип: A15 Bionic', 'Количество ядер: 6']",['Объем: 6 Гб'],['Встроенная: 256 Гб'],"['Тыловая: 12/12 Мпикс', 'Вспышка True Tone: да', 'Автофокус: да', 'Фронтальная камера: 12 Мпикс']","['LTE: да', 'Wi-Fi: Wi-Fi: b, g, n, ac, с технологией MIMO, 2.4 ГГц, 5 ГГц, ax (Wi-Fi 6)', 'Bluetooth: 5.3', 'NFC: да', '5G: да']","['GPS: да', 'ГЛОНАСС: да', 'Galileo: да']",['Lightning: да'],"['Просмотр видео в режиме стриминга: до 16 часов', 'Воспроизведение аудио: до 80 часов', 'Воспроизве\xadдение видео: до 20 ч', 'Возможность быстрой подзарядки: до 50% заряда за 30 минут']",['Защита от пыли и воды IP68']
